"start_date_fct","response","SE","df","asymp.LCL","asymp.UCL","Status","start_date_date","Period","reporting_name","metric","model_family","family_code","family_selection_reason","1","metric_id"
"2019-10-22",1.3724834469783531,0.15923513630339606,Inf,1.0603883147503703,1.684578579206336,"Not modelled by Status","2019-10-22","Pre-bloom","Windara Reef - Windara Shell fish Reef Sanctuary Zone","Shannon diversity","Gaussian","gaussian","Gaussian was specified because Shannon diversity is a continuous response rather than count data",NA,"shannon_diversity"
"2020-10-28",1.5297954072090325,0.15923513630340436,Inf,1.2177002749810335,1.8418905394370315,"Not modelled by Status","2020-10-28","Pre-bloom","Windara Reef - Windara Shell fish Reef Sanctuary Zone","Shannon diversity","Gaussian","gaussian","Gaussian was specified because Shannon diversity is a continuous response rather than count data",NA,"shannon_diversity"
"2025-10-24",0.42880406850885366,0.15923513630342648,Inf,0.11670893628081136,0.740899200736896,"Not modelled by Status","2025-10-24","Bloom","Windara Reef - Windara Shell fish Reef Sanctuary Zone","Shannon diversity","Gaussian","gaussian","Gaussian was specified because Shannon diversity is a continuous response rather than count data",NA,"shannon_diversity"
"2015-12-10",3.499999992865573,1.3367744649907378,Inf,1.6556323494630938,7.398985622642354,"Fished","2015-12-10","Pre-bloom","Aldinga - Aldinga Reef Sanctuary Zone","Abundance > 200 mm","Negative binomial (nbinom2)","nbinom2","Negative binomial converged with finite uncertainty and did not approach the Poisson boundary",NA,"large_fish"
"2026-02-21",1.2727272773831284,0.49545770759169566,Inf,0.5934342906654845,2.7295940731341433,"Fished","2026-02-21","Bloom","Aldinga - Aldinga Reef Sanctuary Zone","Abundance > 200 mm","Negative binomial (nbinom2)","nbinom2","Negative binomial converged with finite uncertainty and did not approach the Poisson boundary",NA,"large_fish"
"2015-12-10",9.750000001904308,3.419192929156269,Inf,4.903427572157607,19.386948953200218,"No-take","2015-12-10","Pre-bloom","Aldinga - Aldinga Reef Sanctuary Zone","Abundance > 200 mm","Negative binomial (nbinom2)","nbinom2","Negative binomial converged with finite uncertainty and did not approach the Poisson boundary",NA,"large_fish"
"2026-02-21",16.16666666172073,4.532291325291988,Inf,9.332283082354337,28.006127615800587,"No-take","2026-02-21","Bloom","Aldinga - Aldinga Reef Sanctuary Zone","Abundance > 200 mm","Negative binomial (nbinom2)","nbinom2","Negative binomial converged with finite uncertainty and did not approach the Poisson boundary",NA,"large_fish"
"2016-05-24",1.5454546851194153,0.4800846493109775,Inf,0.840691180282066,2.8410315699472335,"Fished","2016-05-24","Pre-bloom","Bay of Shoals - Bay of Shoals Sanctuary Zone","Abundance > 200 mm","Negative binomial (nbinom2)","nbinom2","Negative binomial converged with finite uncertainty and did not approach the Poisson boundary",NA,"large_fish"
"2017-04-05",3.333333864158257,0.8133328052622987,Inf,2.066263984116652,5.3773935641114745,"Fished","2017-04-05","Pre-bloom","Bay of Shoals - Bay of Shoals Sanctuary Zone","Abundance > 200 mm","Negative binomial (nbinom2)","nbinom2","Negative binomial converged with finite uncertainty and did not approach the Poisson boundary",NA,"large_fish"
"2018-03-28",1.909090902740948,0.5575544988190004,Inf,1.0770384077252109,3.383935102765728,"Fished","2018-03-28","Pre-bloom","Bay of Shoals - Bay of Shoals Sanctuary Zone","Abundance > 200 mm","Negative binomial (nbinom2)","nbinom2","Negative binomial converged with finite uncertainty and did not approach the Poisson boundary",NA,"large_fish"
"2026-03-24",1.7500000903422934,0.5015970275367848,Inf,0.997839857192214,3.069130075456693,"Fished","2026-03-24","Bloom","Bay of Shoals - Bay of Shoals Sanctuary Zone","Abundance > 200 mm","Negative binomial (nbinom2)","nbinom2","Negative binomial converged with finite uncertainty and did not approach the Poisson boundary",NA,"large_fish"
"2016-05-24",1.7000000579810344,0.5383033941563786,Inf,0.9139380964819611,3.1621399832877644,"No-take","2016-05-24","Pre-bloom","Bay of Shoals - Bay of Shoals Sanctuary Zone","Abundance > 200 mm","Negative binomial (nbinom2)","nbinom2","Negative binomial converged with finite uncertainty and did not approach the Poisson boundary",NA,"large_fish"
"2017-04-05",1.0999999571558794,0.40018261099370167,Inf,0.5391672622044855,2.2442013648893058,"No-take","2017-04-05","Pre-bloom","Bay of Shoals - Bay of Shoals Sanctuary Zone","Abundance > 200 mm","Negative binomial (nbinom2)","nbinom2","Negative binomial converged with finite uncertainty and did not approach the Poisson boundary",NA,"large_fish"
"2018-03-28",1.0909090298912627,0.3794872008125623,Inf,0.5516794031914578,2.1571994615236396,"No-take","2018-03-28","Pre-bloom","Bay of Shoals - Bay of Shoals Sanctuary Zone","Abundance > 200 mm","Negative binomial (nbinom2)","nbinom2","Negative binomial converged with finite uncertainty and did not approach the Poisson boundary",NA,"large_fish"
"2026-03-24",2.416666545944543,0.634892209813622,Inf,1.4440896041706532,4.044262334844259,"No-take","2026-03-24","Bloom","Bay of Shoals - Bay of Shoals Sanctuary Zone","Abundance > 200 mm","Negative binomial (nbinom2)","nbinom2","Negative binomial converged with finite uncertainty and did not approach the Poisson boundary",NA,"large_fish"
"2017-01-12",1.7314130555765652,0.5620167599823868,Inf,0.9164328042989641,3.271152183726305,"Fished","2017-01-12","Pre-bloom","Cape Elizabeth - Cape Elizabeth Sanctuary Zone","Abundance > 200 mm","Negative binomial (nbinom2)","nbinom2","Negative binomial converged with finite uncertainty and did not approach the Poisson boundary",NA,"large_fish"
"2026-03-10",3.5657039187268196,1.0297222823083683,Inf,2.0245612816277245,6.279999796203594,"Fished","2026-03-10","Bloom","Cape Elizabeth - Cape Elizabeth Sanctuary Zone","Abundance > 200 mm","Negative binomial (nbinom2)","nbinom2","Negative binomial converged with finite uncertainty and did not approach the Poisson boundary",NA,"large_fish"
"2017-01-12",2.7692612473025378,0.818888270212931,Inf,1.5511656734262573,4.943899924546766,"No-take","2017-01-12","Pre-bloom","Cape Elizabeth - Cape Elizabeth Sanctuary Zone","Abundance > 200 mm","Negative binomial (nbinom2)","nbinom2","Negative binomial converged with finite uncertainty and did not approach the Poisson boundary",NA,"large_fish"
"2026-03-10",2.8864044898599364,0.8768999394912008,Inf,1.5913259254576564,5.235464806926685,"No-take","2026-03-10","Bloom","Cape Elizabeth - Cape Elizabeth Sanctuary Zone","Abundance > 200 mm","Negative binomial (nbinom2)","nbinom2","Negative binomial converged with finite uncertainty and did not approach the Poisson boundary",NA,"large_fish"
"2015-12-10",3.366221873442704,0.9807317366186654,Inf,1.9017326744353018,5.958487148888503,"Fished","2015-12-10","Pre-bloom","Carrickalinga - Carrickalinga Cliffs Sanctuary Zone","Abundance > 200 mm","Negative binomial (nbinom2)","nbinom2","Negative binomial converged with finite uncertainty and did not approach the Poisson boundary",NA,"large_fish"
"2016-12-06",3.77707555732107,0.824987706377095,Inf,2.461707720771923,5.79528578690843,"Fished","2016-12-06","Pre-bloom","Carrickalinga - Carrickalinga Cliffs Sanctuary Zone","Abundance > 200 mm","Negative binomial (nbinom2)","nbinom2","Negative binomial converged with finite uncertainty and did not approach the Poisson boundary",NA,"large_fish"
"2017-12-05",4.967884103449128,1.1123515914453816,Inf,3.2031713793098135,7.704824232857723,"Fished","2017-12-05","Pre-bloom","Carrickalinga - Carrickalinga Cliffs Sanctuary Zone","Abundance > 200 mm","Negative binomial (nbinom2)","nbinom2","Negative binomial converged with finite uncertainty and did not approach the Poisson boundary",NA,"large_fish"
"2018-12-11",3.9933204857483715,0.9842454613526731,Inf,2.4634061127486366,6.473398121150471,"Fished","2018-12-11","Pre-bloom","Carrickalinga - Carrickalinga Cliffs Sanctuary Zone","Abundance > 200 mm","Negative binomial (nbinom2)","nbinom2","Negative binomial converged with finite uncertainty and did not approach the Poisson boundary",NA,"large_fish"
"2020-12-04",9.308204427587228,1.7215009685854903,Inf,6.477999219424885,13.37491202622383,"Fished","2020-12-04","Pre-bloom","Carrickalinga - Carrickalinga Cliffs Sanctuary Zone","Abundance > 200 mm","Negative binomial (nbinom2)","nbinom2","Negative binomial converged with finite uncertainty and did not approach the Poisson boundary",NA,"large_fish"
"2025-02-20",11.87725259242793,2.1344315987613975,Inf,8.351195969325671,16.892087033101536,"Fished","2025-02-20","Pre-bloom","Carrickalinga - Carrickalinga Cliffs Sanctuary Zone","Abundance > 200 mm","Negative binomial (nbinom2)","nbinom2","Negative binomial converged with finite uncertainty and did not approach the Poisson boundary",NA,"large_fish"
"2025-12-17",9.155118230284778,1.696186958761513,Inf,6.367370994523944,13.163390335285337,"Fished","2025-12-17","Bloom","Carrickalinga - Carrickalinga Cliffs Sanctuary Zone","Abundance > 200 mm","Negative binomial (nbinom2)","nbinom2","Negative binomial converged with finite uncertainty and did not approach the Poisson boundary",NA,"large_fish"
"2015-12-10",13.760244473893916,2.717866591978524,Inf,9.343301012572262,20.26524969350212,"No-take","2015-12-10","Pre-bloom","Carrickalinga - Carrickalinga Cliffs Sanctuary Zone","Abundance > 200 mm","Negative binomial (nbinom2)","nbinom2","Negative binomial converged with finite uncertainty and did not approach the Poisson boundary",NA,"large_fish"
"2016-12-06",9.425292069634143,1.7419631851749529,Inf,6.561112588120839,13.539796704411032,"No-take","2016-12-06","Pre-bloom","Carrickalinga - Carrickalinga Cliffs Sanctuary Zone","Abundance > 200 mm","Negative binomial (nbinom2)","nbinom2","Negative binomial converged with finite uncertainty and did not approach the Poisson boundary",NA,"large_fish"
"2017-12-05",17.43467241026398,4.071943169551044,Inf,11.03092644248142,27.55596310411458,"No-take","2017-12-05","Pre-bloom","Carrickalinga - Carrickalinga Cliffs Sanctuary Zone","Abundance > 200 mm","Negative binomial (nbinom2)","nbinom2","Negative binomial converged with finite uncertainty and did not approach the Poisson boundary",NA,"large_fish"
"2018-12-11",9.3873351080062,1.9874040855816841,Inf,6.199168082567016,14.215142944392507,"No-take","2018-12-11","Pre-bloom","Carrickalinga - Carrickalinga Cliffs Sanctuary Zone","Abundance > 200 mm","Negative binomial (nbinom2)","nbinom2","Negative binomial converged with finite uncertainty and did not approach the Poisson boundary",NA,"large_fish"
"2020-12-04",15.463817825989842,2.71910879247488,Inf,10.955801095894069,21.826761882800188,"No-take","2020-12-04","Pre-bloom","Carrickalinga - Carrickalinga Cliffs Sanctuary Zone","Abundance > 200 mm","Negative binomial (nbinom2)","nbinom2","Negative binomial converged with finite uncertainty and did not approach the Poisson boundary",NA,"large_fish"
"2025-02-20",22.832429672540474,4.24045807658806,Inf,15.865956558100505,32.85776327714337,"No-take","2025-02-20","Pre-bloom","Carrickalinga - Carrickalinga Cliffs Sanctuary Zone","Abundance > 200 mm","Negative binomial (nbinom2)","nbinom2","Negative binomial converged with finite uncertainty and did not approach the Poisson boundary",NA,"large_fish"
"2025-12-17",11.7990154444975,2.206671361981151,Inf,8.178104406165481,17.023109335035503,"No-take","2025-12-17","Bloom","Carrickalinga - Carrickalinga Cliffs Sanctuary Zone","Abundance > 200 mm","Negative binomial (nbinom2)","nbinom2","Negative binomial converged with finite uncertainty and did not approach the Poisson boundary",NA,"large_fish"
"2015-11-15",10.582966040191092,2.860372262594508,Inf,6.230802561619175,17.975079309644045,"Fished","2015-11-15","Pre-bloom","Chinamans Hat - Chinamans Hat Sanctuary Zone","Abundance > 200 mm","Negative binomial (nbinom2)","nbinom2","Negative binomial converged with finite uncertainty and did not approach the Poisson boundary",NA,"large_fish"
"2025-12-04",8.490959825251304,2.3930036725669748,Inf,4.887232604659784,14.751988412683813,"Fished","2025-12-04","Bloom","Chinamans Hat - Chinamans Hat Sanctuary Zone","Abundance > 200 mm","Negative binomial (nbinom2)","nbinom2","Negative binomial converged with finite uncertainty and did not approach the Poisson boundary",NA,"large_fish"
"2015-11-15",10.597438893735685,2.88156604031199,Inf,6.219412894094167,18.057284991177404,"No-take","2015-11-15","Pre-bloom","Chinamans Hat - Chinamans Hat Sanctuary Zone","Abundance > 200 mm","Negative binomial (nbinom2)","nbinom2","Negative binomial converged with finite uncertainty and did not approach the Poisson boundary",NA,"large_fish"
"2025-12-04",10.55557673136096,2.984557391726753,Inf,6.064671831540817,18.372008119578833,"No-take","2025-12-04","Bloom","Chinamans Hat - Chinamans Hat Sanctuary Zone","Abundance > 200 mm","Negative binomial (nbinom2)","nbinom2","Negative binomial converged with finite uncertainty and did not approach the Poisson boundary",NA,"large_fish"
"2017-01-12",1.1428571451939977,0.49709713575534703,Inf,0.48725166370369455,2.6805910612862434,"Fished","2017-01-12","Pre-bloom","Cuttlefish Coast - Fairway Bank Sanctuary Zone","Abundance > 200 mm","Negative binomial (nbinom2)","nbinom2","Negative binomial converged with finite uncertainty and did not approach the Poisson boundary",NA,"large_fish"
"2026-02-16",7.142857156558773,2.072538942813871,Inf,4.044745468477273,12.613997285275545,"Fished","2026-02-16","Bloom","Cuttlefish Coast - Fairway Bank Sanctuary Zone","Abundance > 200 mm","Negative binomial (nbinom2)","nbinom2","Negative binomial converged with finite uncertainty and did not approach the Poisson boundary",NA,"large_fish"
"2017-01-12",0.42857142654138364,0.2702119926418698,Inf,0.12455041859280643,1.474691692913547,"No-take","2017-01-12","Pre-bloom","Cuttlefish Coast - Fairway Bank Sanctuary Zone","Abundance > 200 mm","Negative binomial (nbinom2)","nbinom2","Negative binomial converged with finite uncertainty and did not approach the Poisson boundary",NA,"large_fish"
"2026-02-16",5.416666661460997,1.2449957278383466,Inf,3.452131895865371,8.499176336953974,"No-take","2026-02-16","Bloom","Cuttlefish Coast - Fairway Bank Sanctuary Zone","Abundance > 200 mm","Negative binomial (nbinom2)","nbinom2","Negative binomial converged with finite uncertainty and did not approach the Poisson boundary",NA,"large_fish"
