reporting_name,period,scientific,family,genus,species,common_name,display_name,n_deployments,n_deployments_present,occurrence_percent,occurrence_se,average_abundance,abundance_se
Orcades Bank - Orcades Bank Sanctuary Zone,Pre-bloom,Monacanthidae Eubalichthys gunnii,Monacanthidae,Eubalichthys,gunnii,Gunn's leatherjacket,<i>Eubalichthys gunnii</i><br>(Gunn's leatherjacket),12,0,0,0,0,0
Orcades Bank - Orcades Bank Sanctuary Zone,Pre-bloom,Monacanthidae Eubalichthys mosaicus,Monacanthidae,Eubalichthys,mosaicus,Mosaic leatherjacket,<i>Eubalichthys mosaicus</i><br>(Mosaic leatherjacket),12,0,0,0,0,0
Orcades Bank - Orcades Bank Sanctuary Zone,Pre-bloom,Monacanthidae Meuschenia australis,Monacanthidae,Meuschenia,australis,Southern leatherjacket,<i>Meuschenia australis</i><br>(Southern leatherjacket),12,0,0,0,0,0
Orcades Bank - Orcades Bank Sanctuary Zone,Pre-bloom,Monacanthidae Meuschenia flavolineata,Monacanthidae,Meuschenia,flavolineata,Yellow-striped leatherjacket,<i>Meuschenia flavolineata</i><br>(Yellow-striped leatherjacket),12,2,16.666666666666668,10.758287072798382,0.25,0.17943514064131835
Orcades Bank - Orcades Bank Sanctuary Zone,Pre-bloom,Monacanthidae Meuschenia freycineti,Monacanthidae,Meuschenia,freycineti,Six-spined leatherjacket,<i>Meuschenia freycineti</i><br>(Six-spined leatherjacket),12,6,50,14.433756729740644,0.5833333333333334,0.19299604852813632
Orcades Bank - Orcades Bank Sanctuary Zone,Pre-bloom,Monacanthidae Meuschenia galii,Monacanthidae,Meuschenia,galii,Blue-lined leatherjacket,<i>Meuschenia galii</i><br>(Blue-lined leatherjacket),12,5,41.666666666666664,14.231876063832773,0.5,0.19462473604038075
Orcades Bank - Orcades Bank Sanctuary Zone,Pre-bloom,Monacanthidae Meuschenia hippocrepis,Monacanthidae,Meuschenia,hippocrepis,Horseshoe leatherjacket,<i>Meuschenia hippocrepis</i><br>(Horseshoe leatherjacket),12,2,16.666666666666668,10.758287072798382,0.3333333333333333,0.25623537159526916
Orcades Bank - Orcades Bank Sanctuary Zone,Pre-bloom,Monacanthidae Meuschenia scabra,Monacanthidae,Meuschenia,scabra,Velvet Leatherjacket,<i>Meuschenia scabra</i><br>(Velvet Leatherjacket),12,2,16.666666666666668,10.758287072798382,0.16666666666666666,0.11236664374387369
Orcades Bank - Orcades Bank Sanctuary Zone,Pre-bloom,Monacanthidae Meuschenia venusta,Monacanthidae,Meuschenia,venusta,Stars and stripes leatherjacket,<i>Meuschenia venusta</i><br>(Stars and stripes leatherjacket),12,0,0,0,0,0
Orcades Bank - Orcades Bank Sanctuary Zone,Pre-bloom,Monacanthidae Monacanthidae juvenile,Monacanthidae,Monacanthidae,juvenile,Leatherjacket juvenile,<i>Monacanthidae juvenile</i><br>(Leatherjacket juvenile),12,0,0,0,0,0
Orcades Bank - Orcades Bank Sanctuary Zone,Pre-bloom,Monacanthidae Monacanthidae spp,Monacanthidae,Monacanthidae,spp,Leatherjacket,<i>Monacanthidae spp</i><br>(Leatherjacket),12,0,0,0,0,0
Orcades Bank - Orcades Bank Sanctuary Zone,Pre-bloom,Monacanthidae Nelusetta ayraud,Monacanthidae,Nelusetta,ayraud,Oceanjacket,<i>Nelusetta ayraud</i><br>(Oceanjacket),12,0,0,0,0,0
Orcades Bank - Orcades Bank Sanctuary Zone,Pre-bloom,Monacanthidae Scobinichthys granulatus,Monacanthidae,Scobinichthys,granulatus,Rough leatherjackets,<i>Scobinichthys granulatus</i><br>(Rough leatherjackets),12,9,75,12.5,1,0.21320071635561044
Orcades Bank - Orcades Bank Sanctuary Zone,Pre-bloom,Monacanthidae Thamnaconus degeni,Monacanthidae,Thamnaconus,degeni,Bluefin leatherjacket,<i>Thamnaconus degeni</i><br>(Bluefin leatherjacket),12,7,58.333333333333336,14.231876063832777,1.4166666666666667,0.4515685345704918
Orcades Bank - Orcades Bank Sanctuary Zone,Pre-bloom,Moridae Lotella rhacina,Moridae,Lotella,rhacina,Rock cod,<i>Lotella rhacina</i><br>(Rock cod),12,0,0,0,0,0
Orcades Bank - Orcades Bank Sanctuary Zone,Pre-bloom,Moridae Pseudophycis barbata,Moridae,Pseudophycis,barbata,Bearded cod,<i>Pseudophycis barbata</i><br>(Bearded cod),12,0,0,0,0,0
Orcades Bank - Orcades Bank Sanctuary Zone,Pre-bloom,Moridae Pseudophycis palmata,Moridae,Pseudophycis,palmata,Red Cod,<i>Pseudophycis palmata</i><br>(Red Cod),12,0,0,0,0,0
Orcades Bank - Orcades Bank Sanctuary Zone,Pre-bloom,Mullidae Upeneichthys vlamingii,Mullidae,Upeneichthys,vlamingii,Goatfish,<i>Upeneichthys vlamingii</i><br>(Goatfish),12,9,75,12.5,1.0833333333333333,0.2599047999758855
Orcades Bank - Orcades Bank Sanctuary Zone,Pre-bloom,Myliobatidae Myliobatis tenuicaudatus,Myliobatidae,Myliobatis,tenuicaudatus,Southern eagle ray,<i>Myliobatis tenuicaudatus</i><br>(Southern eagle ray),12,3,25,12.5,0.25,0.1305582419667734
Orcades Bank - Orcades Bank Sanctuary Zone,Pre-bloom,Neosebastidae Maxillicosta scabriceps,Neosebastidae,Maxillicosta,scabriceps,Little Gurnard Perch,<i>Maxillicosta scabriceps</i><br>(Little Gurnard Perch),12,0,0,0,0,0
Orcades Bank - Orcades Bank Sanctuary Zone,Pre-bloom,Neosebastidae Neosebastes bougainvillii,Neosebastidae,Neosebastes,bougainvillii,Gulf gurnard perch,<i>Neosebastes bougainvillii</i><br>(Gulf gurnard perch),12,3,25,12.5,0.5,0.3370999312316211
Orcades Bank - Orcades Bank Sanctuary Zone,Pre-bloom,Neosebastidae Neosebastes pandus,Neosebastidae,Neosebastes,pandus,Bighead gurnard perch,<i>Neosebastes pandus</i><br>(Bighead gurnard perch),12,1,8.333333333333334,7.9785592313028175,0.08333333333333333,0.08333333333333333
Orcades Bank - Orcades Bank Sanctuary Zone,Pre-bloom,Neosebastidae Neosebastes scorpaenoides,Neosebastidae,Neosebastes,scorpaenoides,Common gurnard perch,<i>Neosebastes scorpaenoides</i><br>(Common gurnard perch),12,0,0,0,0,0
Orcades Bank - Orcades Bank Sanctuary Zone,Pre-bloom,Notocheiridae Iso rhothophilus,Notocheiridae,Iso,rhothophilus,Surf sardine,<i>Iso rhothophilus</i><br>(Surf sardine),12,0,0,0,0,0
Orcades Bank - Orcades Bank Sanctuary Zone,Pre-bloom,Octopodidae Hapalochlaena spp,Octopodidae,Hapalochlaena,spp,Blue-ringed octopuses,<i>Hapalochlaena spp</i><br>(Blue-ringed octopuses),12,0,0,0,0,0
Orcades Bank - Orcades Bank Sanctuary Zone,Pre-bloom,Octopodidae Macroctopus maorum,Octopodidae,Macroctopus,maorum,Maori octopus,<i>Macroctopus maorum</i><br>(Maori octopus),12,0,0,0,0,0
Orcades Bank - Orcades Bank Sanctuary Zone,Pre-bloom,Octopodidae Octopodidae spp,Octopodidae,Octopodidae,spp,Octopus,<i>Octopodidae spp</i><br>(Octopus),12,0,0,0,0,0
Orcades Bank - Orcades Bank Sanctuary Zone,Pre-bloom,Octopodidae Octopus bunurong,Octopodidae,Octopus,bunurong,Octopodidae Octopus bunurong,<i>Octopus bunurong</i><br>(Octopodidae Octopus bunurong),12,0,0,0,0,0
Orcades Bank - Orcades Bank Sanctuary Zone,Pre-bloom,Octopodidae Octopus spp,Octopodidae,Octopus,spp,Octopus,<i>Octopus spp</i><br>(Octopus),12,0,0,0,0,0
Orcades Bank - Orcades Bank Sanctuary Zone,Pre-bloom,Ommastrephidae Nototodarus gouldi,Ommastrephidae,Nototodarus,gouldi,Gould's squid,<i>Nototodarus gouldi</i><br>(Gould's squid),12,0,0,0,0,0
Orcades Bank - Orcades Bank Sanctuary Zone,Pre-bloom,Ophidiidae Genypterus tigerinus,Ophidiidae,Genypterus,tigerinus,Rock ling,<i>Genypterus tigerinus</i><br>(Rock ling),12,0,0,0,0,0
Orcades Bank - Orcades Bank Sanctuary Zone,Pre-bloom,Ophionereididae Ophionereis schayeri,Ophionereididae,Ophionereis,schayeri,A brittlestar,<i>Ophionereis schayeri</i><br>(A brittlestar),12,0,0,0,0,0
Orcades Bank - Orcades Bank Sanctuary Zone,Pre-bloom,Orectolobidae Sutorectus tentaculatus,Orectolobidae,Sutorectus,tentaculatus,Cobbler wobbegong,<i>Sutorectus tentaculatus</i><br>(Cobbler wobbegong),12,0,0,0,0,0
Orcades Bank - Orcades Bank Sanctuary Zone,Pre-bloom,Otariidae Arctocephalus forsteri,Otariidae,Arctocephalus,forsteri,New zealand fur-seal,<i>Arctocephalus forsteri</i><br>(New zealand fur-seal),12,0,0,0,0,0
Orcades Bank - Orcades Bank Sanctuary Zone,Pre-bloom,Otariidae Neophoca cinerea,Otariidae,Neophoca,cinerea,Australian sealion,<i>Neophoca cinerea</i><br>(Australian sealion),12,0,0,0,0,0
Orcades Bank - Orcades Bank Sanctuary Zone,Pre-bloom,Ovalipidae Nectocarcinus integrifrons,Ovalipidae,Nectocarcinus,integrifrons,Rough rock crab,<i>Nectocarcinus integrifrons</i><br>(Rough rock crab),12,0,0,0,0,0
Orcades Bank - Orcades Bank Sanctuary Zone,Pre-bloom,Ovalipidae Ovalipes australiensis,Ovalipidae,Ovalipes,australiensis,Sand crab,<i>Ovalipes australiensis</i><br>(Sand crab),12,0,0,0,0,0
Orcades Bank - Orcades Bank Sanctuary Zone,Pre-bloom,Ovalipidae Ovalipidae spp,Ovalipidae,Ovalipidae,spp,Ovalipidae Ovalipidae spp,<i>Ovalipidae spp</i><br>(Ovalipidae Ovalipidae spp),12,0,0,0,0,0
Orcades Bank - Orcades Bank Sanctuary Zone,Pre-bloom,Oziidae Ozius truncatus,Oziidae,Ozius,truncatus,Reef crab,<i>Ozius truncatus</i><br>(Reef crab),12,0,0,0,0,0
Orcades Bank - Orcades Bank Sanctuary Zone,Pre-bloom,Palinuridae Jasus edwardsii,Palinuridae,Jasus,edwardsii,Southern rock lobster,<i>Jasus edwardsii</i><br>(Southern rock lobster),12,0,0,0,0,0
Orcades Bank - Orcades Bank Sanctuary Zone,Pre-bloom,Paralichthyidae Pseudorhombus arsius,Paralichthyidae,Pseudorhombus,arsius,Largetooth flounder,<i>Pseudorhombus arsius</i><br>(Largetooth flounder),12,0,0,0,0,0
Orcades Bank - Orcades Bank Sanctuary Zone,Pre-bloom,Parascylliidae Parascyllium ferrugineum,Parascylliidae,Parascyllium,ferrugineum,Rusty carpetshark,<i>Parascyllium ferrugineum</i><br>(Rusty carpetshark),12,0,0,0,0,0
Orcades Bank - Orcades Bank Sanctuary Zone,Pre-bloom,Parascylliidae Parascyllium variolatum,Parascylliidae,Parascyllium,variolatum,Varied carpetshark,<i>Parascyllium variolatum</i><br>(Varied carpetshark),12,0,0,0,0,0
Orcades Bank - Orcades Bank Sanctuary Zone,Pre-bloom,Pectinidae Equichlamys bifrons,Pectinidae,Equichlamys,bifrons,Queen scallop,<i>Equichlamys bifrons</i><br>(Queen scallop),12,0,0,0,0,0
Orcades Bank - Orcades Bank Sanctuary Zone,Pre-bloom,Pectinidae Pecten fumatus,Pectinidae,Pecten,fumatus,Commercial scallop,<i>Pecten fumatus</i><br>(Commercial scallop),12,0,0,0,0,0
Orcades Bank - Orcades Bank Sanctuary Zone,Pre-bloom,Pectinidae Pectinidae spp,Pectinidae,Pectinidae,spp,Scallop,<i>Pectinidae spp</i><br>(Scallop),12,0,0,0,0,0
Orcades Bank - Orcades Bank Sanctuary Zone,Pre-bloom,Pempherididae Parapriacanthus elongatus,Pempherididae,Parapriacanthus,elongatus,Elongate bullseye,<i>Parapriacanthus elongatus</i><br>(Elongate bullseye),12,0,0,0,0,0
Orcades Bank - Orcades Bank Sanctuary Zone,Pre-bloom,Pempherididae Pempheris klunzingeri,Pempherididae,Pempheris,klunzingeri,Rough bullseye,<i>Pempheris klunzingeri</i><br>(Rough bullseye),12,0,0,0,0,0
Orcades Bank - Orcades Bank Sanctuary Zone,Pre-bloom,Pempherididae Pempheris multiradiata,Pempherididae,Pempheris,multiradiata,Bigscale bullseye,<i>Pempheris multiradiata</i><br>(Bigscale bullseye),12,1,8.333333333333334,7.9785592313028175,0.08333333333333333,0.08333333333333333
Orcades Bank - Orcades Bank Sanctuary Zone,Pre-bloom,Penaeidae Melicertus latisulcatus,Penaeidae,Melicertus,latisulcatus,King prawn,<i>Melicertus latisulcatus</i><br>(King prawn),12,0,0,0,0,0
Orcades Bank - Orcades Bank Sanctuary Zone,Pre-bloom,Penaeidae Penaeidae spp,Penaeidae,Penaeidae,spp,Penaeidae Penaeidae spp,<i>Penaeidae spp</i><br>(Penaeidae Penaeidae spp),12,0,0,0,0,0
Orcades Bank - Orcades Bank Sanctuary Zone,Pre-bloom,Pentacerotidae Parazanclistius hutchinsi,Pentacerotidae,Parazanclistius,hutchinsi,Short Boarfish,<i>Parazanclistius hutchinsi</i><br>(Short Boarfish),12,0,0,0,0,0
Orcades Bank - Orcades Bank Sanctuary Zone,Pre-bloom,Pentacerotidae Paristiopterus gallipavo,Pentacerotidae,Paristiopterus,gallipavo,Yellowspotted boarfish,<i>Paristiopterus gallipavo</i><br>(Yellowspotted boarfish),12,0,0,0,0,0
Orcades Bank - Orcades Bank Sanctuary Zone,Pre-bloom,Pentacerotidae Pentaceropsis recurvirostris,Pentacerotidae,Pentaceropsis,recurvirostris,Longsnout boarfish,<i>Pentaceropsis recurvirostris</i><br>(Longsnout boarfish),12,1,8.333333333333334,7.9785592313028175,0.16666666666666666,0.16666666666666666
Orcades Bank - Orcades Bank Sanctuary Zone,Pre-bloom,Pentanchidae Asymbolus vincenti,Pentanchidae,Asymbolus,vincenti,Gulf catshark,<i>Asymbolus vincenti</i><br>(Gulf catshark),12,0,0,0,0,0
Orcades Bank - Orcades Bank Sanctuary Zone,Pre-bloom,Phalacrocoracidae Phalacrocorax fuscescens,Phalacrocoracidae,Phalacrocorax,fuscescens,Cormorant,<i>Phalacrocorax fuscescens</i><br>(Cormorant),12,0,0,0,0,0
Orcades Bank - Orcades Bank Sanctuary Zone,Pre-bloom,Phalacrocoracidae Phalacrocorax spp,Phalacrocoracidae,Phalacrocorax,spp,Cormorant,<i>Phalacrocorax spp</i><br>(Cormorant),12,0,0,0,0,0
Orcades Bank - Orcades Bank Sanctuary Zone,Pre-bloom,Phalacrocoracidae Phalacrocorax varius,Phalacrocoracidae,Phalacrocorax,varius,Pied cormorant,<i>Phalacrocorax varius</i><br>(Pied cormorant),12,0,0,0,0,0
Orcades Bank - Orcades Bank Sanctuary Zone,Pre-bloom,Phylum Cnidaria Phylum Cnidaria spp,Phylum Cnidaria,Phylum Cnidaria,spp,Phylum Cnidaria Phylum Cnidaria spp,<i>Phylum Cnidaria spp</i><br>(Phylum Cnidaria Phylum Cnidaria spp),12,0,0,0,0,0
Orcades Bank - Orcades Bank Sanctuary Zone,Pre-bloom,Pinguipedidae Parapercis haackei,Pinguipedidae,Parapercis,haackei,Wavy grubfish,<i>Parapercis haackei</i><br>(Wavy grubfish),12,0,0,0,0,0
Orcades Bank - Orcades Bank Sanctuary Zone,Pre-bloom,Pinguipedidae Parapercis ramsayi,Pinguipedidae,Parapercis,ramsayi,Spotted grubfish,<i>Parapercis ramsayi</i><br>(Spotted grubfish),12,3,25,12.5,0.25,0.1305582419667734
Orcades Bank - Orcades Bank Sanctuary Zone,Pre-bloom,Pinnidae Pinna dolabrata,Pinnidae,Pinna,dolabrata,Australian razor clam,<i>Pinna dolabrata</i><br>(Australian razor clam),12,0,0,0,0,0
Orcades Bank - Orcades Bank Sanctuary Zone,Pre-bloom,Plagusiidae Guinusia chabrus,Plagusiidae,Guinusia,chabrus,Red bait crab,<i>Guinusia chabrus</i><br>(Red bait crab),12,0,0,0,0,0
Orcades Bank - Orcades Bank Sanctuary Zone,Pre-bloom,Platycephalidae Platycephalus aurimaculatus,Platycephalidae,Platycephalus,aurimaculatus,Toothy flathead,<i>Platycephalus aurimaculatus</i><br>(Toothy flathead),12,0,0,0,0,0
Orcades Bank - Orcades Bank Sanctuary Zone,Pre-bloom,Platycephalidae Platycephalus bassensis,Platycephalidae,Platycephalus,bassensis,Southern sand flathead,<i>Platycephalus bassensis</i><br>(Southern sand flathead),12,0,0,0,0,0
Orcades Bank - Orcades Bank Sanctuary Zone,Pre-bloom,Platycephalidae Platycephalus grandispinis,Platycephalidae,Platycephalus,grandispinis,Longspine flathead,<i>Platycephalus grandispinis</i><br>(Longspine flathead),12,0,0,0,0,0
Orcades Bank - Orcades Bank Sanctuary Zone,Pre-bloom,Platycephalidae Platycephalus laevigatus,Platycephalidae,Platycephalus,laevigatus,Rock Flathead,<i>Platycephalus laevigatus</i><br>(Rock Flathead),12,0,0,0,0,0
Orcades Bank - Orcades Bank Sanctuary Zone,Pre-bloom,Platycephalidae Platycephalus speculator,Platycephalidae,Platycephalus,speculator,Southern bluespotted flathead,<i>Platycephalus speculator</i><br>(Southern bluespotted flathead),12,0,0,0,0,0
Orcades Bank - Orcades Bank Sanctuary Zone,Pre-bloom,Platycephalidae Platycephalus spp,Platycephalidae,Platycephalus,spp,Platycephalidae Platycephalus spp,<i>Platycephalus spp</i><br>(Platycephalidae Platycephalus spp),12,0,0,0,0,0
Orcades Bank - Orcades Bank Sanctuary Zone,Pre-bloom,Plesiopidae Paraplesiops meleagris,Plesiopidae,Paraplesiops,meleagris,Southern blue devil,<i>Paraplesiops meleagris</i><br>(Southern blue devil),12,0,0,0,0,0
Orcades Bank - Orcades Bank Sanctuary Zone,Pre-bloom,Plesiopidae Trachinops noarlungae,Plesiopidae,Trachinops,noarlungae,Yellowhead hulafish,<i>Trachinops noarlungae</i><br>(Yellowhead hulafish),12,0,0,0,0,0
Orcades Bank - Orcades Bank Sanctuary Zone,Pre-bloom,Pleuronectidae Ammotretis elongatus,Pleuronectidae,Ammotretis,elongatus,Elongate Flounder,<i>Ammotretis elongatus</i><br>(Elongate Flounder),12,0,0,0,0,0
Orcades Bank - Orcades Bank Sanctuary Zone,Pre-bloom,Pleuronectidae Ammotretis spp,Pleuronectidae,Ammotretis,spp,bay flounder,<i>Ammotretis spp</i><br>(bay flounder),12,0,0,0,0,0
Orcades Bank - Orcades Bank Sanctuary Zone,Pre-bloom,Pleuronectidae Pleuronectidae spp,Pleuronectidae,Pleuronectidae,spp,Pleuronectidae Pleuronectidae spp,<i>Pleuronectidae spp</i><br>(Pleuronectidae Pleuronectidae spp),12,0,0,0,0,0
Orcades Bank - Orcades Bank Sanctuary Zone,Pre-bloom,Pleuronectidae Rhombosolea spp,Pleuronectidae,Rhombosolea,spp,Pleuronectidae Rhombosolea spp,<i>Rhombosolea spp</i><br>(Pleuronectidae Rhombosolea spp),12,0,0,0,0,0
Orcades Bank - Orcades Bank Sanctuary Zone,Pre-bloom,Plotosidae Cnidoglanis macrocephalus,Plotosidae,Cnidoglanis,macrocephalus,Estuary Cobbler,<i>Cnidoglanis macrocephalus</i><br>(Estuary Cobbler),12,0,0,0,0,0
Orcades Bank - Orcades Bank Sanctuary Zone,Pre-bloom,Polychaeta Polychaeta spp,Polychaeta,Polychaeta,spp,Polychaeta Polychaeta spp,<i>Polychaeta spp</i><br>(Polychaeta Polychaeta spp),12,0,0,0,0,0
Orcades Bank - Orcades Bank Sanctuary Zone,Pre-bloom,Pomacentridae Parma victoriae,Pomacentridae,Parma,victoriae,Victorian scalyfin,<i>Parma victoriae</i><br>(Victorian scalyfin),12,0,0,0,0,0
Orcades Bank - Orcades Bank Sanctuary Zone,Pre-bloom,Portunidae Portunus armatus,Portunidae,Portunus,armatus,Blue swimmer crab,<i>Portunus armatus</i><br>(Blue swimmer crab),12,0,0,0,0,0
Orcades Bank - Orcades Bank Sanctuary Zone,Pre-bloom,Sciaenidae Argyrosomus japonicus,Sciaenidae,Argyrosomus,japonicus,Mulloway,<i>Argyrosomus japonicus</i><br>(Mulloway),12,0,0,0,0,0
Orcades Bank - Orcades Bank Sanctuary Zone,Pre-bloom,Scombridae Scomber australasicus,Scombridae,Scomber,australasicus,Blue mackerel,<i>Scomber australasicus</i><br>(Blue mackerel),12,0,0,0,0,0
Orcades Bank - Orcades Bank Sanctuary Zone,Pre-bloom,Scorpididae Scorpis aequipinnis,Scorpididae,Scorpis,aequipinnis,Sea sweep,<i>Scorpis aequipinnis</i><br>(Sea sweep),12,1,8.333333333333334,7.9785592313028175,0.08333333333333333,0.08333333333333333
Orcades Bank - Orcades Bank Sanctuary Zone,Pre-bloom,Scorpididae Scorpis georgiana,Scorpididae,Scorpis,georgiana,Banded sweep,<i>Scorpis georgiana</i><br>(Banded sweep),12,0,0,0,0,0
Orcades Bank - Orcades Bank Sanctuary Zone,Pre-bloom,Scorpididae Scorpis lineolata,Scorpididae,Scorpis,lineolata,Silver sweep,<i>Scorpis lineolata</i><br>(Silver sweep),12,0,0,0,0,0
Orcades Bank - Orcades Bank Sanctuary Zone,Pre-bloom,Scyllaridae Ibacus peronii,Scyllaridae,Ibacus,peronii,Balmain bug,<i>Ibacus peronii</i><br>(Balmain bug),12,0,0,0,0,0
Orcades Bank - Orcades Bank Sanctuary Zone,Pre-bloom,Sepiidae Sepia apama,Sepiidae,Sepia,apama,Giant cuttlefish,<i>Sepia apama</i><br>(Giant cuttlefish),12,2,16.666666666666668,10.758287072798382,0.16666666666666666,0.11236664374387369
Orcades Bank - Orcades Bank Sanctuary Zone,Pre-bloom,Serranidae Caesioperca lepidoptera,Serranidae,Caesioperca,lepidoptera,Butterfly perch,<i>Caesioperca lepidoptera</i><br>(Butterfly perch),12,1,8.333333333333334,7.9785592313028175,0.08333333333333333,0.08333333333333333
Orcades Bank - Orcades Bank Sanctuary Zone,Pre-bloom,Serranidae Caesioperca rasor,Serranidae,Caesioperca,rasor,Barber perch,<i>Caesioperca rasor</i><br>(Barber perch),12,4,33.333333333333336,13.608276348795433,0.5,0.23028309323591914
Orcades Bank - Orcades Bank Sanctuary Zone,Pre-bloom,Serranidae Hypoplectrodes nigroruber,Serranidae,Hypoplectrodes,nigroruber,Banded seaperch,<i>Hypoplectrodes nigroruber</i><br>(Banded seaperch),12,1,8.333333333333334,7.9785592313028175,0.08333333333333333,0.08333333333333333
Orcades Bank - Orcades Bank Sanctuary Zone,Pre-bloom,Serranidae Othos dentex,Serranidae,Othos,dentex,Harlequin fish,<i>Othos dentex</i><br>(Harlequin fish),12,0,0,0,0,0
Orcades Bank - Orcades Bank Sanctuary Zone,Pre-bloom,Sillaginidae Sillaginodes punctatus,Sillaginidae,Sillaginodes,punctatus,King George whiting,<i>Sillaginodes punctatus</i><br>(King George whiting),12,10,83.33333333333333,10.75828707279838,1.5,0.2886751345948129
Orcades Bank - Orcades Bank Sanctuary Zone,Pre-bloom,Sillaginidae Sillago bassensis,Sillaginidae,Sillago,bassensis,Southern School Whiting,<i>Sillago bassensis</i><br>(Southern School Whiting),12,0,0,0,0,0
Orcades Bank - Orcades Bank Sanctuary Zone,Pre-bloom,Sillaginidae Sillago schomburgkii,Sillaginidae,Sillago,schomburgkii,Yellowfin whiting,<i>Sillago schomburgkii</i><br>(Yellowfin whiting),12,0,0,0,0,0
Orcades Bank - Orcades Bank Sanctuary Zone,Pre-bloom,Sillaginidae Sillago spp,Sillaginidae,Sillago,spp,Sand whiting,<i>Sillago spp</i><br>(Sand whiting),12,0,0,0,0,0
Orcades Bank - Orcades Bank Sanctuary Zone,Pre-bloom,Sparidae Chrysophrys auratus,Sparidae,Chrysophrys,auratus,Snapper,<i>Chrysophrys auratus</i><br>(Snapper),12,2,16.666666666666668,10.758287072798382,0.16666666666666666,0.11236664374387369
Orcades Bank - Orcades Bank Sanctuary Zone,Pre-bloom,Sphyraenidae Sphyraena novaehollandiae,Sphyraenidae,Sphyraena,novaehollandiae,Snook,<i>Sphyraena novaehollandiae</i><br>(Snook),12,0,0,0,0,0
Orcades Bank - Orcades Bank Sanctuary Zone,Pre-bloom,Sphyrnidae Sphyrna zygaena,Sphyrnidae,Sphyrna,zygaena,Smooth hammerhead,<i>Sphyrna zygaena</i><br>(Smooth hammerhead),12,0,0,0,0,0
Orcades Bank - Orcades Bank Sanctuary Zone,Pre-bloom,Syngnathidae Hippocampus spp,Syngnathidae,Hippocampus,spp,Seahorse,<i>Hippocampus spp</i><br>(Seahorse),12,0,0,0,0,0
Orcades Bank - Orcades Bank Sanctuary Zone,Pre-bloom,Syngnathidae Leptoichthys fistularius,Syngnathidae,Leptoichthys,fistularius,Brushtail pipefish,<i>Leptoichthys fistularius</i><br>(Brushtail pipefish),12,0,0,0,0,0
Orcades Bank - Orcades Bank Sanctuary Zone,Pre-bloom,Syngnathidae Lissocampus runa,Syngnathidae,Lissocampus,runa,Javelin Pipefish,<i>Lissocampus runa</i><br>(Javelin Pipefish),12,0,0,0,0,0
Orcades Bank - Orcades Bank Sanctuary Zone,Pre-bloom,Syngnathidae Phyllopteryx taeniolatus,Syngnathidae,Phyllopteryx,taeniolatus,Weedy seadragon,<i>Phyllopteryx taeniolatus</i><br>(Weedy seadragon),12,0,0,0,0,0
